Región,Comuna,Factor desencadenante,Longitud,Latitud,Sistema Georeferencia,Cota (m.s.n.m),PP,valor_humedad_suelo1,valor_humedad_suelo2,valor_humedad_suelo3,valor_humedad_suelo4,AWC_100-200cm,Fecha Evento,PIRange_Bulkd.100-200cm,PIRange_Bulkd.15-30cm,PIRange_Bulkd.5-15cm,PIRange_Clay.0-5cm,PIRange_Clay.5-15cm,PIRange_Clay.60-100cm,PIRange_Sand.5-15cm,slope
,,,-72.0096237119999,-39.724961408999896,,,0.033600000431761146,0.4222564697265625,0.4185333251953125,0.4196319580078125,0.432464599609375,310.7680053710937,03/07/2022,0.7020000219345093,0.4850000143051148,0.5089999437332153,18.27199935913086,20.150999069213867,38.46900177001953,33.201000213623054,59.035616307148416
,,,-72.0544732859999,-39.710520937999895,,,0.3508000187575817,0.390350341796875,0.381561279296875,0.3853607177734375,0.4010772705078125,265.9970092773437,03/07/2022,0.7459999918937683,0.4859999716281891,0.4989999830722809,17.92099952697754,18.07299995422364,36.6879997253418,32.65999984741211,58.84001451533634
,,,-72.022455193,-39.7238619299999,,,0.033600000431761146,0.4222564697265625,0.4185333251953125,0.4196319580078125,0.432464599609375,318.7349853515625,03/07/2022,0.6809999942779541,0.4889999628067017,0.5090000629425049,17.374000549316403,18.85199928283692,37.86899948120117,33.81500244140625,64.9957566264908
,,,-72.02721203499999,-39.708934964,,,0.033600000431761146,0.4222564697265625,0.4185333251953125,0.4196319580078125,0.432464599609375,258.45001220703125,03/07/2022,0.6850000023841858,0.4960000514984131,0.5230000019073486,24.569000244140625,22.864999771118164,38.29499816894531,31.117000579833984,79.25020709734794
,,,-72.0421410119999,-39.700688519,,,0.0735999969765544,0.4294891357421875,0.421966552734375,0.39825439453125,0.429107666015625,260.6419982910156,03/07/2022,0.7039999961853027,0.4970000386238098,0.5389999747276306,24.371999740600582,23.342998504638672,38.13100051879883,31.718997955322266,79.25020709734794
,,,-72.04465682999991,-39.6991989739999,,,0.0735999969765544,0.4294891357421875,0.421966552734375,0.39825439453125,0.429107666015625,254.60499572753903,03/07/2022,0.7059999704360962,0.5009999871253967,0.5480000376701355,24.2189998626709,23.56999969482422,38.01499938964844,31.48999786376953,79.24839883595426
,,,-72.094708616,-39.6948742499999,,,0.1931999921798706,0.4021453857421875,0.4044342041015625,0.3950347900390625,0.412811279296875,233.072998046875,03/07/2022,0.7369999885559082,0.4860000014305115,0.5379999876022339,19.80500030517578,19.358999252319336,36.18299865722656,31.33599853515625,57.592302190845515
,,,-72.1157169959999,-39.68847149,,,0.1931999921798706,0.4021453857421875,0.4044342041015625,0.3950347900390625,0.412811279296875,238.22999572753903,03/07/2022,0.6869999766349792,0.4989999830722809,0.5519999861717224,20.733999252319336,19.82299995422364,36.76100158691406,30.972999572753903,57.592302190845515
,,,-72.161650862,-39.648511537,,,2.75907790789432,0.420074462890625,0.4211273193359375,0.3996429443359375,0.426025390625,304.18798828125,03/07/2022,0.7070000171661377,0.4779999852180481,0.4830000102519989,19.5629997253418,21.429000854492188,38.93999862670898,33.952003479003906,45.74352469514488
,,,-72.14080029499999,-39.655493982,,,2.75907790789432,0.420074462890625,0.4211273193359375,0.3996429443359375,0.426025390625,277.54800415039057,03/07/2022,0.7099999785423279,0.5110000371932983,0.5190000534057617,21.816999435424805,21.756999969482425,38.305999755859375,33.05999755859375,66.42035128562756
,,,-72.179521594,-39.646331484,,,2.75907790789432,0.420074462890625,0.4211273193359375,0.3996429443359375,0.426025390625,299.2640075683594,03/07/2022,0.7110000252723694,0.4820000231266022,0.4830000102519989,25.30400085449219,25.32099914550781,38.45600128173828,33.56999969482422,47.934435271122304
,,,-72.187893999,-39.64867342699989,,,2.75907790789432,0.420074462890625,0.4211273193359375,0.3996429443359375,0.426025390625,289.5639953613281,03/07/2022,0.7170000076293945,0.4800000190734863,0.4839999675750733,21.83099937438965,23.8129997253418,38.321998596191406,34.09000396728516,47.934435271122304
,,,-72.220948994,-39.6729163589999,,,2.75907790789432,0.420074462890625,0.4211273193359375,0.3996429443359375,0.426025390625,255.74400329589844,03/07/2022,0.7039999961853027,0.4819999933242798,0.550000011920929,18.8439998626709,18.51099967956543,38.23899841308594,31.54199981689453,43.859280667184244
,,,-72.187685298,-39.666189937999896,,,2.75907790789432,0.420074462890625,0.4211273193359375,0.3996429443359375,0.426025390625,309.5799865722656,03/07/2022,0.6769999861717224,0.4790000021457672,0.5329999923706055,20.23500061035156,19.32699966430664,38.055999755859375,34.15599822998047,56.632788323487155
,,,-72.33021050099991,-39.758380718999895,,,2.541940796251752,0.42864990234375,0.4306793212890625,0.4261016845703125,0.43115234375,249.156005859375,03/07/2022,0.6880000233650208,0.4839999973773956,0.4990000128746033,25.87299728393555,27.5009994506836,40.92500305175781,33.42200088500977,40.044834204473915
,,,-72.33135030199999,-39.752729725,,,2.541940796251752,0.42864990234375,0.4306793212890625,0.4261016845703125,0.43115234375,268.66598510742193,03/07/2022,0.7070000171661377,0.4790000021457672,0.4889999628067017,25.68899917602539,31.742002487182614,38.40299987792969,33.57199859619141,41.59617242994589
,,,-72.323256589,-39.754827103,,,2.541940796251752,0.42864990234375,0.4306793212890625,0.4261016845703125,0.43115234375,305.0429992675781,03/07/2022,0.6779999732971191,0.4819999635219574,0.4889999926090241,25.36199951171875,27.213001251220703,38.499000549316406,32.972000122070305,45.24386543606808
,,,-72.31484927,-39.766538117,,,2.541940796251752,0.42864990234375,0.4306793212890625,0.4261016845703125,0.43115234375,252.88299560546875,03/07/2022,0.7459999918937683,0.4790000021457672,0.4870000183582306,25.650001525878903,27.75,38.18299865722656,33.330997467041016,45.24386543606808
,,,-72.27319813899999,-39.767384766,,,3.1095364067850064,0.4055023193359375,0.402496337890625,0.3778533935546875,0.4133453369140625,268.7860107421875,03/07/2022,0.7979999780654907,0.4880000054836273,0.5109999775886536,20.57299995422364,22.60700035095215,39.31500244140625,35.37899780273437,47.28464363934549
,,,-72.27698324399991,-39.75391875,,,3.1095364067850064,0.4055023193359375,0.402496337890625,0.3778533935546875,0.4133453369140625,288.8659973144531,03/07/2022,0.781000018119812,0.4830000102519989,0.5419999361038208,24.606000900268555,22.75900077819824,38.89200210571289,33.634002685546875,51.76138790355522
,,,-72.2391755519999,-39.740738879,,,3.1095364067850064,0.4055023193359375,0.402496337890625,0.3778533935546875,0.4133453369140625,244.51199340820312,03/07/2022,0.6949999928474426,0.4810000061988831,0.5379999876022339,20.98200035095215,21.261999130249023,39.19999694824219,32.27700424194336,59.553822976543195
,,,-72.28117254999991,-39.7985739869999,,,2.0598984505363593,0.4055023193359375,0.402496337890625,0.3778533935546875,0.4133453369140625,307.5989990234375,03/07/2022,0.7110000252723694,0.4890000224113464,0.5089999437332153,24.815000534057614,22.867000579833984,38.53200149536133,33.273998260498054,64.73328196670235
,,,-72.2785933639999,-39.791635545,,,3.1095364067850064,0.4055023193359375,0.402496337890625,0.3778533935546875,0.4133453369140625,304.88299560546875,03/07/2022,0.6980000138282776,0.4880000352859497,0.4999999701976776,24.59600067138672,22.96699905395508,39.378997802734375,33.516998291015625,64.73328196670235
,,,-72.326362403,-39.773549797,,,28.94286380149424,0.43310546875,0.4317169189453125,0.427001953125,0.433563232421875,254.2449951171875,05/07/2022,0.6729999780654907,0.4869999885559082,0.5269999504089355,26.35699844360352,28.66699981689453,39.13999938964844,34.347000122070305,53.712994308437715
,,,-72.331669826,-39.770528090999896,,,28.94286380149424,0.43310546875,0.4317169189453125,0.427001953125,0.433563232421875,229.98599243164065,05/07/2022,0.6959999799728394,0.4850000143051148,0.5019999742507935,26.270000457763672,24.62899780273437,39.10300064086914,33.215999603271484,53.712994308437715
,,,-72.3298924149999,-39.773066601,,,28.94286380149424,0.43310546875,0.4317169189453125,0.427001953125,0.433563232421875,254.53500366210932,05/07/2022,0.6919999718666077,0.4819999933242798,0.5099999904632568,25.28400039672852,24.03099822998047,38.4890022277832,32.99700164794922,53.712994308437715
,,,-72.348573113,-39.732610242,,,28.94286380149424,0.43310546875,0.4317169189453125,0.427001953125,0.433563232421875,259.31600952148443,05/07/2022,0.7229999899864197,0.4880000352859497,0.4939999878406525,24.96299743652344,27.03899955749512,38.64600372314453,34.042999267578125,44.85501772438571
,,,-72.4311562929999,-39.66494378,,,30.07210017705802,0.438995361328125,0.438995361328125,0.4388275146484375,0.4387359619140625,241.13400268554688,05/07/2022,0.7580000162124634,0.4879999756813049,0.5160000324249268,26.887998580932614,28.384998321533203,37.9370002746582,31.270999908447266,21.161916204160637
,,,-72.013110582,-39.743691917,,,0.324463440105319,0.4271240234375,0.431427001953125,0.4275970458984375,0.435546875,242.63699340820312,27/07/2022,0.6990000009536743,0.5240000486373901,0.5520000457763672,18.690000534057614,19.69700050354004,39.09199905395508,31.237998962402344,50.89316510846064
,,,-72.027509093,-39.77314225,,,0.324463440105319,0.4271240234375,0.431427001953125,0.4275970458984375,0.435546875,245.85299682617188,27/07/2022,0.7360000014305115,0.527999997138977,0.5410000085830688,21.641000747680664,28.25899887084961,37.49399948120117,33.788997650146484,60.15470769931943
,,,-72.684835833,-39.636543553,,,0.9108321417588741,0.4225921630859375,0.4181365966796875,0.4164581298828125,0.4338836669921875,205.6889953613281,27/07/2022,0.7160000205039978,0.4869999885559082,0.51500004529953,24.779998779296875,25.95000076293945,38.02799987792969,31.59100151062012,38.76475099855715
,,,-72.6285515589999,-39.654511993,,,0.5908653866499662,0.4212493896484375,0.4207000732421875,0.40155029296875,0.434051513671875,219.7270050048828,27/07/2022,0.7099999785423279,0.4939999878406525,0.7730000019073486,25.24899864196777,31.36899948120117,38.5,32.333999633789055,37.01270073703842
,,,-72.61590622999991,-39.67213900699989,,,0.5908653866499662,0.4212493896484375,0.4207000732421875,0.40155029296875,0.434051513671875,226.4010009765625,27/07/2022,0.7110000252723694,0.4779999852180481,0.5299999713897705,26.907001495361328,33.513999938964844,38.25199890136719,31.25800132751465,44.385617921877234
,,,-72.7146781439999,-39.60884083199989,,,0.11801287904381752,0.495941162109375,0.4846343994140625,0.4818115234375,0.5145416259765625,205.7929992675781,27/07/2022,0.7099999785423279,0.4789999723434448,0.5360000133514404,28.592998504638672,31.10600280761719,39.29100036621094,31.259998321533203,36.96588980798937
,,,-72.750216471,-39.630717635,,,0.9108321417588741,0.4225921630859375,0.4181365966796875,0.4164581298828125,0.4338836669921875,199.93600463867188,27/07/2022,0.7129999995231628,0.4809999465942383,0.5029999613761902,26.89299964904785,25.34599876403809,38.6050033569336,31.410999298095703,39.21614209512578
,,,-72.6332734849999,-39.715049546,,,0.0,0.394317626953125,0.4079132080078125,0.392974853515625,0.43280029296875,231.0469970703125,28/07/2022,0.7369999885559082,0.5019999742507935,0.5170000791549683,25.165000915527344,25.489002227783203,38.49300384521485,32.35599899291992,32.49345095337916
,,,-72.638109602,-39.714166902,,,0.0,0.394317626953125,0.4079132080078125,0.392974853515625,0.43280029296875,202.60400390625,28/07/2022,0.7900000214576721,0.5019999742507935,0.5479999780654907,25.55000114440918,27.02499961853028,38.80000305175781,32.029998779296875,32.49345095337916
,,,-72.7397870569999,-39.656730974999896,,,0.0,0.39520263671875,0.4075927734375,0.408294677734375,0.4332733154296875,209.7010040283203,28/07/2022,0.7089999914169312,0.4929999709129334,0.5379999876022339,27.038000106811523,24.983999252319336,40.996002197265625,33.98199844360352,40.636698860534366
,,,-72.77464882299991,-39.601308875,,,6.936431404084715,0.512664794921875,0.51251220703125,0.4947052001953125,0.512237548828125,233.2530059814453,20/07/2022,0.7129999995231628,0.4950000047683716,0.7720000147819519,24.57999992370605,26.14099884033203,39.426002502441406,31.93700218200684,44.69107402380292
,,,-72.723649,-39.620412,,,0.9392513008788228,0.3980865478515625,0.40802001953125,0.3605499267578125,0.421661376953125,215.09800720214844,09/08/2022,0.7139999866485596,0.4790000021457672,0.6509999632835388,29.112998962402344,35.388999938964844,39.44399642944336,31.984996795654297,40.75705919958018
,,,-72.726341658,-39.620698604,,,0.9392513008788228,0.3980865478515625,0.40802001953125,0.3605499267578125,0.421661376953125,222.16700744628903,09/08/2022,0.7139999866485596,0.4800000190734863,0.652999997138977,28.09200096130371,31.35599899291992,39.40900039672852,31.435997009277344,40.75705919958018
,,,-72.72938399899999,-39.62127,,,0.9392513008788228,0.3980865478515625,0.40802001953125,0.3605499267578125,0.421661376953125,215.11199951171875,09/08/2022,0.7139999866485596,0.5049999952316284,0.7670000195503235,25.56399917602539,26.97599792480469,40.78400039672852,31.72099685668945,40.75705919958018
,,,-72.731252,-39.620642,,,0.9392513008788228,0.3980865478515625,0.40802001953125,0.3605499267578125,0.421661376953125,220.1519927978516,09/08/2022,0.7099999785423279,0.4879999756813049,0.8040000796318054,27.256999969482425,29.44099998474121,39.91699981689453,31.44200134277344,40.75705919958018
,,,-72.7365296619999,-39.61951995299989,,,0.9392513008788228,0.3980865478515625,0.40802001953125,0.3605499267578125,0.421661376953125,220.6490020751953,09/08/2022,0.7049999833106995,0.4890000224113464,0.8160000443458557,26.29899978637696,28.85200119018555,39.59999847412109,31.59499931335449,39.21614209512578
,,,-72.74582852,-39.616018346,,,0.9392513008788228,0.3980865478515625,0.40802001953125,0.3605499267578125,0.421661376953125,220.1060028076172,09/08/2022,0.7020000219345093,0.4869999885559082,0.8720000386238098,27.381000518798828,34.871002197265625,39.55199813842773,32.45600128173828,34.703903595055905
,,,-72.6673669999999,-39.6196139999999,,,0.0,0.3968963623046875,0.409454345703125,0.391845703125,0.427764892578125,185.9010009765625,25/08/2022,0.703000009059906,0.5059999823570251,0.6179999709129333,26.31699752807617,32.33700180053711,38.42399978637695,37.78600311279297,39.92350834595219
,,,-72.3280922599999,-39.7723345589999,,,0.0,0.40008544921875,0.4084320068359375,0.3815155029296875,0.4263763427734375,243.73399353027344,25/08/2022,0.6890000104904175,0.4909999966621399,0.5179999470710754,26.42399978637696,24.496002197265625,39.06700134277344,33.785995483398445,53.712994308437715
,,,-72.368183678,-39.7045566469999,,,0.0,0.3947601318359375,0.40771484375,0.379669189453125,0.4295806884765625,229.52999877929688,25/08/2022,0.7409999966621399,0.4880000054836273,0.5,27.30599975585937,28.26599884033203,39.59999847412109,33.768997192382805,28.628926692713193
,,,-72.157568945,-39.6425001049999,,,0.000289066243567504,0.4200286865234375,0.4122772216796875,0.3882293701171875,0.42352294921875,259.04998779296875,25/08/2022,0.7480000257492065,0.4870000183582306,0.4919999837875366,29.86199951171875,26.0629997253418,38.74499893188477,33.928001403808594,43.43536298227948
,,,-72.199073858,-39.635799602,,,0.000289066243567504,0.4200286865234375,0.4122772216796875,0.3882293701171875,0.42352294921875,249.52999877929688,25/08/2022,0.699999988079071,0.4849999845027924,0.4990000128746033,25.078998565673828,23.434999465942383,39.48099899291992,31.06700134277344,47.934435271122304
,,,-72.12877425799999,-39.645821857,,,0.0006214288659975864,0.4086456298828125,0.403076171875,0.3849945068359375,0.406768798828125,247.802001953125,25/08/2022,0.7120000123977661,0.4899999499320984,0.5720000267028809,24.65900039672852,23.40399932861328,37.7660026550293,31.23200225830078,45.56856544593528
,,,-72.30206675399991,-39.542626135,,,0.5451266029849648,0.3647003173828125,0.379180908203125,0.3860321044921875,0.41339111328125,214.2519989013672,18/11/2022,0.6940000057220459,0.4930000007152557,0.5,28.39499855041504,26.0310001373291,39.072998046875,32.980003356933594,33.80598289525335
,,,-72.62706424,-39.656676530999896,,,0.9908977299928665,0.361602783203125,0.3788604736328125,0.39910888671875,0.400238037109375,213.3760070800781,18/11/2022,0.7099999785423279,0.4919999837875366,0.7560000419616699,25.630001068115234,29.29999923706055,38.57900238037109,32.945999145507805,37.01270073703842
,,,-72.626649141,-39.65698613599989,,,0.9908977299928665,0.361602783203125,0.3788604736328125,0.39910888671875,0.400238037109375,194.7969970703125,18/11/2022,0.7059999704360962,0.4910000264644623,0.7480000257492065,24.880001068115234,27.708999633789062,38.72299957275391,36.83399963378906,37.01270073703842
,,,-71.700748584,-40.3596717069999,,,75.81599707202986,0.4388580322265625,0.430389404296875,0.3655242919921875,0.414093017578125,158.62100219726562,22/07/2022,0.7089999914169312,0.5610000491142273,0.5529999732971191,19.28499984741211,17.419000625610348,21.733999252319336,31.677001953125,58.42396883053405
,,,-71.711410847,-40.387322942,,,75.81599707202986,0.4388580322265625,0.430389404296875,0.3655242919921875,0.414093017578125,132.61000061035156,22/07/2022,0.7099999785423279,0.5430000424385071,0.5680000185966492,17.207000732421875,15.489999771118164,21.58300018310547,31.14499664306641,60.34088893172684
,,,-71.7065274829999,-40.386972788,,,75.81599707202986,0.4388580322265625,0.430389404296875,0.3655242919921875,0.414093017578125,94.99099731445312,22/07/2022,0.7289999723434448,0.5369999408721924,0.5740000009536743,16.292999267578125,13.984000205993652,21.65800094604492,31.28700256347656,65.23783959707822
,,,-71.69951632499999,-40.384149152,,,75.81599707202986,0.4388580322265625,0.430389404296875,0.3655242919921875,0.414093017578125,137.47099304199222,22/07/2022,0.7139999866485596,0.5380000472068787,0.5339999794960022,17.739999771118164,15.894000053405762,21.518999099731445,31.22299575805664,65.23783959707822
,,,-71.713351769,-40.349476382,,,75.81599707202986,0.4388580322265625,0.430389404296875,0.3655242919921875,0.414093017578125,170.8249969482422,22/07/2022,0.6959999799728394,0.5649999976158142,0.5360000133514404,21.69599914550781,19.36800003051757,22.277999877929688,31.953998565673828,55.52106599780364
,,,-71.7242128929999,-40.34892880099989,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,112.2699966430664,25/07/2022,0.8069999814033508,0.5519999265670776,0.5389999747276306,20.55299949645996,16.922000885009766,22.20800018310547,31.577999114990234,72.57984374755357
,,,-71.7227709479999,-40.347089984,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,79.16000366210938,25/07/2022,0.8209999799728394,0.5149999856948853,0.5240000486373901,17.881000518798828,16.895000457763672,20.69700050354004,31.35000228881836,72.57984374755357
,,,-71.73556081,-40.391614536999896,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,131.33900451660156,25/07/2022,0.7549999952316284,0.5699999928474426,0.5410000085830688,18.326000213623047,17.716999053955078,21.63999938964844,31.49500274658203,60.34088893172684
,,,-71.71520345,-40.38526711,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,127.45999908447266,25/07/2022,0.7239999771118164,0.5600000619888306,0.5589999556541443,16.635000228881836,15.105999946594238,21.395999908447266,31.17200469970703,60.34088893172684
,,,-71.724524601,-40.37292396,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,158.71600341796875,25/07/2022,0.734000027179718,0.550000011920929,0.5239999890327454,18.39200019836425,16.474000930786133,22.066999435424805,31.862998962402344,60.840260906913606
,,,-71.72425345799999,-40.3738986329999,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,121.5250015258789,25/07/2022,0.8000000119209291,0.5470000505447388,0.5240000486373901,17.948999404907227,15.975000381469728,21.989999771118164,31.85599899291992,60.840260906913606
,,,-71.729309701,-40.372991585,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,80.62300109863281,25/07/2022,0.7599999904632568,0.531000018119812,0.5210000276565552,18.24399948120117,16.32699966430664,21.867000579833984,31.64900207519531,60.840260906913606
,,,-71.7476878419999,-40.3575610139999,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,124.75399780273438,25/07/2022,0.7009999752044678,0.5470000505447388,0.5259999632835388,19.11800003051757,17.854000091552734,22.20800018310547,31.88999938964844,50.01130584156144
,,,-71.7421152579999,-40.36008686099989,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,153.0050048828125,25/07/2022,0.7229999899864197,0.5269999504089355,0.5159999728202821,19.93899917602539,18.475000381469727,23.393999099731445,31.57500076293945,50.01130584156144
,,,-71.734951153,-40.354273458,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,167.96099853515625,25/07/2022,0.7160000205039978,0.5350000262260437,0.5320000052452087,18.323999404907227,16.242000579833984,21.86000061035156,31.28600311279297,59.932489565054084
,,,-71.737816701,-40.3630972599999,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,161.96099853515625,25/07/2022,0.7250000238418579,0.5330000519752502,0.5220000147819519,22.378999710083008,20.163000106811523,22.593000411987305,31.63099670410156,52.063031117851935
,,,-71.749099991,-40.365882038,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,120.98600006103516,25/07/2022,0.7549999952316284,0.5450000762939453,0.531999945640564,19.36199951171875,18.847999572753903,22.5629997253418,31.941001892089844,55.53456325478368
,,,-71.729920828,-40.354864837,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,121.63300323486328,25/07/2022,0.7179999947547913,0.5410000085830688,0.5300000309944153,17.197999954223633,15.687000274658203,21.38800048828125,31.12799835205078,59.932489565054084
,,,-71.749136647,-40.402733814,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,129.31500244140622,25/07/2022,0.7609999775886536,0.5630000233650208,0.5360000133514404,15.942999839782717,16.410999298095707,22.26799964904785,31.957996368408203,78.57611182326876
,,,-71.733276873,-40.4003634469999,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,132.87399291992188,25/07/2022,0.7609999775886536,0.5530000329017639,0.5360000729560852,16.219999313354492,15.1850004196167,21.59600067138672,31.492000579833984,72.72742080482121
,,,-71.7425986259999,-40.37461340299989,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,129.26699829101562,25/07/2022,0.7559999823570251,0.5490000247955322,0.5300000309944153,17.285999298095707,16.790000915527347,22.007999420166016,31.68100357055664,60.840260906913606
,,,-71.7462461319999,-40.383681363,,,30.62039928883314,0.428009033203125,0.4193267822265625,0.4060516357421875,0.4132843017578125,137.06700134277344,25/07/2022,0.7599999904632568,0.5440000295639038,0.5490000247955322,20.893999099731445,22.57900047302246,22.770999908447266,31.25199890136719,74.36434663306602
